category,domain,length_category,model_family,model,attention,attention_backend,flash_attn_version,chunk_size,overlap,segmentation_method,top_k,embedding_model,query_strategy,num_chunks,context_tokens,latency,gpu_peak_gb,throughput_docs_per_hour,seed,n_samples,model_commit_hash,tokenizer_version,rougeL,bertscore_f1
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,32,2913,1.3570618629455566,1.8262839317321777,2652.7898972756166,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1708542713567839,0.8333325982093811
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,30,2934,1.3578875064849854,1.8262839317321777,2651.1769073705714,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.23321554770318023,0.8136228322982788
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,21,3038,1.3520801067352295,1.826286792755127,2662.5641351181926,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.06956521739130435,0.8052641749382019
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,19,3042,1.3439414501190186,1.826286792755127,2678.688122671703,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.08029197080291971,0.7947871685028076
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,17,2919,1.3189730644226074,1.8262839317321777,2729.396146975854,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.3053435114503817,0.8569169640541077
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,24,2922,1.3526670932769775,1.8262839317321777,2661.408721992803,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.025974025974025972,0.8048545122146606
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,16,2963,1.3180932998657227,1.8262853622436523,2731.2178890270825,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1827956989247312,0.8137514591217041
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,24,2915,1.321146011352539,1.8262839317321777,2724.9069891332124,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.2052980132450331,0.8512851595878601
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,19,2994,1.3095829486846924,1.8262853622436523,2748.9667635148558,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.010101010101010102,0.7767943739891052
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,18,3041,1.303588628768921,1.826286792755127,2761.6073971125056,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1081081081081081,0.8328449130058289
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,16,3035,1.328094482421875,1.826286792755127,2710.6505204623268,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.16507936507936508,0.8308126330375671
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,21,3004,1.3586013317108154,1.8262853622436523,2649.7839476329004,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.128686327077748,0.8169163465499878
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,19,2926,1.3257367610931396,1.8262839317321777,2715.4712048805304,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.2565789473684211,0.8234441876411438
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,23,2989,1.3393983840942383,1.8262853622436523,2687.7738862097276,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.20087336244541484,0.8311139345169067
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,22,2989,1.3474395275115967,1.8262853622436523,2671.7340010414805,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1377551020408163,0.8324100375175476
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,21,2307,1.294785976409912,1.8263859748840332,2780.3822914284387,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.17391304347826086,0.8193944692611694
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,20,3016,1.340562343597412,1.826286792755127,2685.4401939557433,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.12923076923076923,0.8238258361816406
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,19,3042,1.3451883792877197,1.826286792755127,2676.2050991744427,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.19338422391857507,0.8411257863044739
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,32,3025,1.3407068252563477,1.826286792755127,2685.150796716253,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.12727272727272726,0.8038036823272705
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,17,2060,1.2686645984649658,1.8267335891723633,2837.6294288938607,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1864406779661017,0.7862227559089661
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,21,3019,1.3300199508666992,1.826286792755127,2706.726314634666,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1509433962264151,0.8196839690208435
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,22,2983,1.3477191925048828,1.8262853622436523,2671.17958994782,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.16422287390029328,0.8350716233253479
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,35,2982,1.3773834705352783,1.8262853622436523,2613.6512285870317,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.18957345971563982,0.8452708125114441
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,17,2959,1.3143317699432373,1.8262853622436523,2739.0344525838213,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15555555555555556,0.8306832313537598
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,23,2959,1.3376069068908691,1.8262853622436523,2691.373662511831,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14696485623003194,0.8209679126739502
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,19,3002,1.3465096950531006,1.8262853622436523,2673.578967330073,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15902140672782875,0.8157979846000671
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,24,2965,1.3622314929962158,1.8262853622436523,2642.7226345221493,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.0707070707070707,0.795809268951416
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,24,2959,1.3622667789459229,1.8262853622436523,2642.6541817202365,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1,0.7952130436897278
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,17,2968,1.3330473899841309,1.8262853622436523,2700.5791594872376,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.17021276595744678,0.8276628255844116
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,18,3011,1.3450703620910645,1.826286792755127,2676.4399108485236,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.22471910112359547,0.8417313098907471
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,26,2962,1.3608810901641846,1.8262853622436523,2645.345009214343,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.16470588235294117,0.8271324038505554
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,19,3029,1.3438870906829834,1.826286792755127,2678.7964740180864,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15856777493606136,0.8142099380493164
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,25,3028,1.3203904628753662,1.826286792755127,2726.4662243624593,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15894039735099338,0.8077481985092163
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,19,2996,1.3426485061645508,1.8262853622436523,2681.267646350619,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.189873417721519,0.8430313467979431
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,27,2976,1.3722429275512695,1.8262853622436523,2623.442196509697,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1457725947521866,0.8215417265892029
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,16,3037,1.3351614475250244,1.826286792755127,2696.303137476958,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.20795107033639143,0.8465647101402283
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,18,2341,1.311427354812622,1.8263373374938965,2745.1005858531685,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.17008797653958943,0.819898247718811
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,16,3033,1.3484115600585938,1.826286792755127,2669.8080219985404,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.104089219330855,0.8090239763259888
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,18,3012,1.340052843093872,1.826286792755127,2686.461223192089,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.0994475138121547,0.8170105218887329
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,22,3018,1.3811798095703125,1.826286792755127,2606.467293436592,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15822784810126583,0.813042163848877
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,30,2988,1.3797762393951416,1.8262853622436523,2609.1187086814507,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1465201465201465,0.8199501037597656
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,19,3037,1.3513453006744385,1.826286792755127,2664.0119281158472,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.17703349282296652,0.8170468211174011
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,16,2735,1.3220369815826416,1.826279640197754,2723.070572269737,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15789473684210528,0.8235501646995544
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,24,3006,1.3651421070098877,1.8262853622436523,2637.0880961874286,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.12173913043478263,0.7235724925994873
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,19,3002,1.3305203914642334,1.8262853622436523,2705.7082500165307,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.18565400843881857,0.8344833850860596
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,22,2569,1.3282458782196045,1.8262767791748047,2710.3415557558365,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.2097902097902098,0.8493031859397888
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,19,2961,1.351499319076538,1.8262853622436523,2663.7083342815395,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15591397849462363,0.8128421306610107
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,20,3030,1.3470218181610107,1.826286792755127,2672.5625015597843,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.19701492537313434,0.8331344127655029
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,19,3048,1.356172800064087,1.826286792755127,2654.5289802522802,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1568627450980392,0.8228519558906555
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,19,2958,1.368541955947876,1.8262853622436523,2630.5368164665274,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.19634703196347034,0.8333115577697754
